sample,dataset,sample_n,Site,Date,Watershed,site_description,season_tb,wrol_mo_end_member,Month,season,season_n,streamorde,ElevWs,TmeanSite,PrecipSite,RunoffWs,areasqkm,CatAreaSqKm,WsAreaSqKm,slope,PctOw2019Ws,PctMxFst2019Ws,PctDecid2019Ws,PctConif2019Ws,PctCrop2019Ws,PctWdWet2019Ws,PctHbWet2019Ws,PctUrbHi2019Ws,PctImp2019Ws,PopDen2010Ws,RdDensWs,KffactWs,WWTPAllDensWs,OmWs,DamDensWs,HydrlCondWs,ClayWs,SandWs,PermWs,lulc_H,lulc_evenness,latitude_dec_deg,longitude_dec_deg,COMID,total.transformations,number.of.peaks,normalized.transformations,AI.mean,AI.Mod.mean,DBE.mean,DBE.O.mean,KenMass.mean,KenDef.mean,NOSC.mean,HtoC.mean,OtoC.mean,NtoC.mean,PtoC.mean,NtoP.mean,mass.mean,peaks.with.formula,Lignin,Other,Tannin,Protein,Lignin_Amino_Sugar,Lipid_Protein,Lipid,Cond_Hydrocarbon,Unsat_Hydrocarbon,Amino_Sugar,Carbohydrate,Tannin_Cond_Hydrocarbon,Unsat_Hydrocarbon_Cond_Hydrocarbon,Protein_Amino_Sugar,Carbohydrate_Amino_Sugar,Protein_Lignin,Protein_Lignin_Amino_Sugar,Lignin_Tannin,CHONS,CHONP,CHON,CHO,CHOS,CHOP,CHONSP,CHOSP,Lignin_norm,Other_norm,Tannin_norm,Protein_norm,Lignin_Amino_Sugar_norm,Lipid_Protein_norm,Lipid_norm,Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_norm,Amino_Sugar_norm,Carbohydrate_norm,Tannin_Cond_Hydrocarbon_norm,Unsat_Hydrocarbon_Cond_Hydrocarbon_norm,Protein_Amino_Sugar_norm,Carbohydrate_Amino_Sugar_norm,Protein_Lignin_norm,Protein_Lignin_Amino_Sugar_norm,Lignin_Tannin_norm,CHONS_norm,CHONP_norm,CHON_norm,CHO_norm,CHOS_norm,CHOP_norm,CHONSP_norm,CHOSP_norm,tt_hr,q_daily_cms,q_daily_mm,Twat_degC,depth_m,vf_m_day,Da,DOC_mgL,TN_mgL
RC2_0119,YRB,119,T06,2021-10-07,Yakima,American River,Fall,NA,10,Fall,4,3,1463.5289,11.6548996,1110.344971,1032.4096,11.9232,11.9232,206.2035,0.01734268,0.16,0.04,0.06,65.64,0,1.32,0.09,0.01,0.19,0.6106,0.2634,0.2271,0,1.1919,0,8.7143,6.0392,63.6134,12.4812,0.3704772293507617,0.16861145336354538,46.97761606,-121.168696,78017752,61873,6851,9.031236316,0.081283276,0.201413912,8.577852998,-0.83655706,451.5638121,0.395901856,-0.480922251,1.377589892,0.45601143,0.020952845,0.019076938,0.412242349,469.939617,4136,1418,553,260,907,63,11,262,218,103,153,111,15,8,25,15,4,1,9,118,369,470,1748,199,985,106,141,34.28433268858801,13.370406189555126,6.286266924564797,21.929400386847195,1.52321083172147,0.26595744680851063,6.334622823984526,5.270793036750483,2.490328820116054,3.6992263056092844,2.6837524177949708,0.36266924564796904,0.19342359767891684,0.6044487427466151,0.36266924564796904,0.09671179883945842,0.024177949709864605,0.21760154738878143,2.852998065764023,8.921663442940039,11.363636363636363,42.26305609284333,4.811411992263056,23.815280464216634,2.5628626692456478,3.4090909090909087,24.25156446,1.223424,5.933090369465117e-6,5.8,0.5288569178164727,0.02008334277066622,0.03837305086427516,0.81,0.26
RC2_0120,YRB,120,T05P,2021-10-07,Yakima,Little Naches at Nile,Fall,NA,10,Fall,4,4,1311.284,11.59490013,1144.499023,1028.1392,1.2276,1.2276,383.8644,0.0055638,0.05,0,0.05,78.14,0,0.73,0.04,0.02,0.18,1.4189,0.4091,0.2785,0,0.8758,0,4.9534,9.9812,51.3773,9.8441,0.25247148429917055,0.11490472430690335,46.74573,-120.76808,78018214,73173,7771,9.416162656,0.093940591,0.22662242,9.647823518,-0.465038409,466.4173928,0.407726244,-0.394491113,1.310677049,0.465885503,0.017349282,0.017285073,0.408643326,491.3849601,5077,1792,653,403,1030,80,12,210,347,142,190,127,21,14,27,16,2,1,10,119,345,498,2287,345,1132,183,168,35.29643490250148,12.861926334449478,7.9377585188103215,20.287571400433325,1.57573370100453,0.23636005515067954,4.136300965136892,6.834744928107151,2.796927319283041,3.7423675398857594,2.5014772503446916,0.4136300965136892,0.2757533976757928,0.531810124089029,0.31514674020090605,0.039393342525113256,0.019696671262556628,0.19696671262556625,2.3439038802442385,6.795351585582036,9.808942288753201,45.04628717746701,6.795351585582036,22.296631869214103,3.604490841047863,3.3090407721095136,63.73172374,20.20632,5.263921322216908e-5,6.83,0.7627047485657139,0.02156959994077522,0.07509829257831563,1.04,NA
RC2_0121,YRB,121,T42,2021-10-07,Yakima,Naches River Craig Road 2,Fall,NA,10,Fall,4,6,1314.7796,11.64489937,1346.25,1028.5995,10.44,10.44,2465.9001,0.00603894,0.86,0.01,0.06,70.8,0.25,0.96,0.14,0.03,0.5,1.5408,0.7453,0.3026,4e-4,1.0333,0.0016,6.424,16.0442,41.3047,6.5142,0.388459130031949,0.17679536904820764,46.9875,-121.09861,78017687,76424,6953,10.99151445,0.095364629,0.241713694,9.887456517,-0.130959689,457.9728917,0.394144124,-0.340572804,1.273630951,0.468865041,0.01876287,0.015588379,0.421446384,483.3568741,4887,1957,558,417,840,85,9,153,393,133,156,105,19,10,27,13,2,1,9,88,262,625,2274,296,1004,171,167,40.04501739308369,11.41804788213628,8.532842234499693,17.188459177409456,1.7393083691426232,0.1841620626151013,3.1307550644567224,8.041743400859422,2.7215060364231634,3.192142418661756,2.148557397176182,0.38878657663188054,0.20462451401677922,0.5524861878453038,0.26601186822181294,0.04092490280335584,0.02046245140167792,0.1841620626151013,1.8006957233476573,5.361162267239615,12.7890321260487,46.53161448741559,6.0568856148966645,20.544301207284633,3.4990791896869244,3.417229384080213,34.07471397,1.16112,4.7087065692563944e-7,11.83,0.5722310440279417,0.03050402077120623,0.0756844484380914,1.15,0.1
RC2_0122,YRB,122,T03,2021-10-07,Yakima,Yakima at Union Gap,Fall,NA,10,Fall,4,7,1030.176,11.06999969,257.7569885,674.3999,0.3294,0.3294,8977.0689,8.4745e-4,0.93,0.05,0.08,41.44,3.48,0.78,0.2,0.24,1.45,20.511,1.3432,0.3254,0.0113,1.0067,0.0028,19.5435,19.0051,35.0875,5.1981,0.661078420076701,0.30086975491515394,46.53429376,-120.4672855,78018211,81143,7499,10.8205094,0.08987494,0.228770682,9.431576988,-0.423012474,455.4154547,0.387585658,-0.349225742,1.296735476,0.471696283,0.021072424,0.015855424,0.488553881,476.7566271,5371,1970,642,421,1091,83,10,190,406,118,208,131,23,9,32,22,4,1,10,114,394,772,2290,404,1010,222,165,36.67845838763731,11.953081362874697,7.838391361012846,20.312790914168684,1.5453360640476634,0.1861850679575498,3.537516291193446,7.559113759076522,2.1969838018990875,3.872649413517036,2.4390243902439024,0.4282256563023646,0.1675665611617948,0.5957922174641593,0.40960714950660954,0.07447402718301992,0.01861850679575498,0.1861850679575498,2.1225097747160677,7.335691677527461,14.373487246322844,42.6363805622789,7.521876745485012,18.80469186371253,4.133308508657605,3.0720536212995717,120.3169375,50.4096,5.615374078280718e-6,11.33,0.8630946142112079,0.02946494184118618,0.17114440620486843,1.75,0.39
RC2_0123,YRB,123,T02,2021-10-07,Yakima,Yakima at Mabton,Fall,NA,10,Fall,4,7,904.5658,11.14989948,260.2550049,503.1249,53.6166,53.6166,13461.462,4.0288e-4,0.7,0.05,0.07,32.51,9.84,0.93,0.58,0.21,1.42,19.2646,1.3932,0.355,0.0108,0.9292,0.0022,17.873,18.2332,33.1702,5.6788,0.783804333261876,0.35672472506752695,46.23124238,-119.9994858,78018972,75752,7250,10.44855172,0.092031134,0.242859175,9.609075044,-0.169284468,453.6030487,0.392951252,-0.291395487,1.264825723,0.476166777,0.023183407,0.014256304,0.482490272,468.6371677,5157,2093,562,439,913,89,9,178,428,90,163,114,20,6,23,15,3,1,11,114,292,906,2139,456,873,194,183,40.58561178980027,10.897808803567965,8.512701182858251,17.704091526081058,1.7258095792127206,0.17452006980802792,3.451619158425441,8.299398875315106,1.7452006980802792,3.160752375412061,2.2105875509016872,0.3878223773511732,0.11634671320535195,0.44599573395384917,0.29086678301337987,0.058173356602675974,0.01939111886755866,0.21330230754314522,2.2105875509016872,5.662206709327129,17.56835369400814,41.47760325770797,8.842350203606749,16.92844677137871,3.7618770603063796,3.5485747527632348,184.0657571,36.5328,2.7138805576987108e-6,15.3,0.9407704214474308,0.03879846077687334,0.3162952004726029,1.89,1.47
RC2_0124,YRB,124,T07,2021-10-07,Yakima,Yakima at Kiona,Fall,NA,10,Fall,4,7,879.9867,11.61989975,1055.297974,486.4767,8.6454,8.6454,14144.7249,0.00171943,0.7,0.05,0.06,30.94,11.42,0.89,0.57,0.21,1.47,20.0267,1.4353,0.3616,0.0113,0.9191,0.0025,18.198,17.846800000000002,32.61,5.6001,0.8001971394727153,0.3641854126913259,46.25346748,-119.4780794,78018963,76534,7180,10.65933148,0.087494643,0.233278295,9.582428054,-0.284924719,458.5229809,0.390110977,-0.335113625,1.283455647,0.46793468,0.021146568,0.014301422,0.46996904,478.0943113,5247,2145,546,405,1007,84,10,171,401,108,177,108,22,10,28,13,2,1,9,89,290,858,2282,403,928,210,187,40.88050314465409,10.405946255002858,7.718696397941681,19.19191919191919,1.6009148084619784,0.1905850962454736,3.2590051457975986,7.642462359443492,2.0583190394511153,3.3733562035448825,2.0583190394511153,0.41928721174004197,0.1905850962454736,0.5336382694873261,0.24776062511911567,0.03811701924909472,0.01905850962454736,0.17152658662092624,1.696207356584715,5.526967791118734,16.352201257861633,43.491518963217075,7.6805793786925864,17.68629693157995,4.002287021154945,3.563941299790356,215.1353953,25.65792,1.8139568059043695e-6,13.7,0.9921900128818056,0.03472559510871722,0.31372958362091014,1.79,1.23
RC2_0125,YRB,125,T06,2021-10-13,Yakima,American River,Fall,NA,10,Fall,4,3,1463.5289,11.6548996,1110.344971,1032.4096,11.9232,11.9232,206.2035,0.01734268,0.16,0.04,0.06,65.64,0,1.32,0.09,0.01,0.19,0.6106,0.2634,0.2271,0,1.1919,0,8.7143,6.0392,63.6134,12.4812,0.3704772293507617,0.16861145336354538,46.97761606,-121.168696,78017752,64955,6799,9.553610825,0.088584278,0.210809216,8.873001159,-0.628736964,447.7655854,0.39120237,-0.454504975,1.358890171,0.459489429,0.021365081,0.019105924,0.404076739,469.6239231,4315,1489,604,251,932,70,11,224,237,127,162,128,15,12,25,15,3,1,9,114,381,501,1803,229,1041,103,143,34.507531865585165,13.997682502896872,5.8169177288528395,21.599073001158747,1.6222479721900347,0.2549246813441483,5.191193511008111,5.492468134414832,2.9432213209733487,3.7543453070683666,2.966396292004635,0.34762456546929316,0.27809965237543455,0.5793742757821553,0.34762456546929316,0.06952491309385864,0.023174971031286212,0.20857473928157588,2.641946697566628,8.829663962920046,11.61066048667439,41.784472769409035,5.307068366164542,24.125144843568947,2.38702201622248,3.314020857473928,24.41130589,1.158288,5.6172082433130385e-6,5.17,0.5288569178164727,0.01922521081951164,0.03697538394478216,0.47,NA
RC2_0126,YRB,126,T05P,2021-10-13,Yakima,Little Naches at Nile,Fall,NA,10,Fall,4,4,1311.284,11.59490013,1144.499023,1028.1392,1.2276,1.2276,383.8644,0.0055638,0.05,0,0.05,78.14,0,0.73,0.04,0.02,0.18,1.4189,0.4091,0.2785,0,0.8758,0,4.9534,9.9812,51.3773,9.8441,0.25247148429917055,0.11490472430690335,46.74573,-120.76808,78018214,68974,6918,9.970222608,0.070570289,0.186997974,8.492059991,-1.13498015,458.4323645,0.38290004,-0.532912605,1.405503656,0.446456133,0.018714021,0.018292975,0.415234822,484.0838405,4534,1460,545,277,1152,68,14,340,185,133,170,111,17,5,29,16,2,1,9,106,423,489,2001,192,1090,106,127,32.201146890163216,12.020291133656816,6.109395677106308,25.408028231142477,1.4997794441993826,0.30877812086457873,7.498897220996913,4.08028231142479,2.933392148213498,3.7494486104984563,2.4481693868548744,0.37494486104984565,0.11027790030877813,0.6396118217909131,0.35288928098808997,0.044111160123511246,0.022055580061755623,0.1985002205558006,2.3378914865460962,9.329510366122628,10.7851786501985,44.133215703573,4.23467137185708,24.04058226731363,2.3378914865460962,2.8010586678429643,64.19510306,19.022544,4.955537424152904e-5,5.83,0.7627047485657139,0.02012514835899365,0.07057864218498411,0.8,NA
RC2_0127,YRB,127,T42,2021-10-13,Yakima,Naches River Craig Road 2,Fall,NA,10,Fall,4,6,1314.7796,11.64489937,1346.25,1028.5995,10.44,10.44,2465.9001,0.00603894,0.86,0.01,0.06,70.8,0.25,0.96,0.14,0.03,0.5,1.5408,0.7453,0.3026,4e-4,1.0333,0.0016,6.424,16.0442,41.3047,6.5142,0.388459130031949,0.17679536904820764,46.9875,-121.09861,78017687,78841,7544,10.45082185,0.096446586,0.237979594,9.73003656,-0.217817972,458.402912,0.397989408,-0.346991228,1.284822028,0.468334924,0.019913907,0.015589805,0.454492073,482.3970401,5197,1913,680,421,936,89,9,216,417,120,194,113,19,8,29,20,2,1,10,117,306,671,2339,367,1019,203,175,36.80969790263614,13.084471810659995,8.100827400423322,18.01039060996729,1.712526457571676,0.173176832788147,4.156243986915528,8.023859919184146,2.3090244371752933,3.732922840100058,2.1743313450067348,0.3655955358860881,0.1539349624783529,0.5580142389840292,0.38483740619588225,0.03848374061958822,0.01924187030979411,0.19241870309794112,2.251298826245911,5.888012314796998,12.911294977871849,45.00673465460843,7.061766403694439,19.6074658456802,3.9060996728882045,3.36732730421397,33.97632224,1.18944,4.823553070945576e-7,10.43,0.5722310440279417,0.0276829831640622,0.06848675652684626,0.95,0.12
RC2_0128,YRB,128,T03,2021-10-13,Yakima,Yakima at Union Gap,Fall,NA,10,Fall,4,7,1030.176,11.06999969,257.7569885,674.3999,0.3294,0.3294,8977.0689,8.4745e-4,0.93,0.05,0.08,41.44,3.48,0.78,0.2,0.24,1.45,20.511,1.3432,0.3254,0.0113,1.0067,0.0028,19.5435,19.0051,35.0875,5.1981,0.661078420076701,0.30086975491515394,46.53429376,-120.4672855,78018211,73300,7096,10.32976325,0.098716896,0.251773937,9.847742458,-0.069852197,445.6018576,0.401806482,-0.263169515,1.244118401,0.488318459,0.021192357,0.016044313,0.426767677,466.6050806,4939,1984,613,478,721,91,7,142,425,86,171,142,23,12,18,13,3,1,9,115,275,772,2041,427,995,168,146,40.170074913950195,12.411419315650942,9.678072484308565,14.598096780724843,1.8424782344604171,0.14172909495849362,2.8750759263008705,8.604980765337112,1.7412431666329216,3.4622393197003443,2.8750759263008705,0.46568131200647905,0.24296416278598906,0.3644462441789836,0.26321117635148816,0.060741040696497266,0.020247013565499086,0.1822231220894918,2.3284065600323953,5.56792873051225,15.630694472565295,41.324154687183636,8.64547479246811,20.145778497671593,3.4014982790038473,2.9560639805628672,120.8130242,48.7104,5.42609180597912e-6,9.63,0.8630946142112079,0.02618969790653698,0.15274767074951617,1.4,1.59
RC2_0129,YRB,129,T02,2021-10-13,Yakima,Yakima at Mabton,Fall,NA,10,Fall,4,7,904.5658,11.14989948,260.2550049,503.1249,53.6166,53.6166,13461.462,4.0288e-4,0.7,0.05,0.07,32.51,9.84,0.93,0.58,0.21,1.42,19.2646,1.3932,0.355,0.0108,0.9292,0.0022,17.873,18.2332,33.1702,5.6788,0.783804333261876,0.35672472506752695,46.23124238,-119.9994858,78018972,70960,6639,10.68835668,0.088437874,0.238918222,9.524603837,-0.211009174,450.0183729,0.389670464,-0.304913367,1.271636017,0.476619986,0.022830417,0.015210366,0.481262327,466.5545619,4796,1948,548,420,863,79,7,148,378,77,151,99,23,2,29,11,4,1,8,106,287,847,1969,353,873,190,171,40.617180984153464,11.426188490408675,8.757297748123436,17.994161801501253,1.64720600500417,0.14595496246872394,3.085904920767306,7.8815679733110935,1.6055045871559634,3.1484570475396163,2.064220183486239,0.47956630525437866,0.041701417848206836,0.6046705587989992,0.22935779816513763,0.08340283569641367,0.020850708924103418,0.16680567139282734,2.2101751459549623,5.984153461217681,17.660550458715598,41.05504587155963,7.360300250208507,18.202668890742284,3.9616346955796495,3.5654712260216845,184.4112111,35.9664,2.6718048901374905e-6,11.17,0.9407704214474308,0.02913997053378875,0.2380025072644931,1.59,6.68
RC2_0130,YRB,130,T07,2021-10-13,Yakima,Yakima at Kiona,Fall,NA,10,Fall,4,7,879.9867,11.61989975,1055.297974,486.4767,8.6454,8.6454,14144.7249,0.00171943,0.7,0.05,0.06,30.94,11.42,0.89,0.57,0.21,1.47,20.0267,1.4353,0.3616,0.0113,0.9191,0.0025,18.198,17.846800000000002,32.61,5.6001,0.8001971394727153,0.3641854126913259,46.25346748,-119.4780794,78018963,72689,6882,10.56219122,0.090433603,0.242915962,9.688919888,-0.267237943,454.3635022,0.392528058,-0.277996939,1.26009525,0.48291397,0.022190985,0.014515831,0.450564035,470.8508388,5018,2121,552,443,810,93,9,131,413,70,164,126,22,9,25,14,5,1,10,125,247,869,2079,438,924,193,143,42.26783579115185,11.000398565165405,8.828218413710642,16.14188919888402,1.8533280191311279,0.17935432443204463,2.6106018333997607,8.230370665603825,1.3949780789159028,3.268234356317258,2.510960542048625,0.438421681944998,0.17935432443204463,0.49820645675567954,0.27899561578318055,0.09964129135113592,0.01992825827022718,0.19928258270227184,2.491032283778398,4.922279792746114,17.317656436827424,41.43084894380231,8.728577122359505,18.413710641689917,3.8461538461538463,2.849740932642487,215.5088342,25.28976,1.7879287281154547e-6,11.63,0.9921900128818056,0.03008406290310832,0.2722672925579307,1.73,5.85
RC2_0131,YRB,131,T06,2021-10-21,Yakima,American River,Fall,NA,10,Fall,4,3,1463.5289,11.6548996,1110.344971,1032.4096,11.9232,11.9232,206.2035,0.01734268,0.16,0.04,0.06,65.64,0,1.32,0.09,0.01,0.19,0.6106,0.2634,0.2271,0,1.1919,0,8.7143,6.0392,63.6134,12.4812,0.3704772293507617,0.16861145336354538,46.97761606,-121.168696,78017752,72229,7272,9.932480748,0.082115699,0.185368728,8.112209047,-1.029424682,442.5764351,0.371722201,-0.543592081,1.418287629,0.445225426,0.021807646,0.019895234,0.433715221,464.3768388,4554,1322,681,174,1214,72,16,300,201,143,214,134,8,8,33,22,2,1,9,113,476,507,1862,239,1066,133,158,29.02942468159859,14.953886693017127,3.820816864295125,26.65788317962231,1.5810276679841897,0.3513394817742644,6.587615283267458,4.413702239789196,3.140096618357488,4.699165568730787,2.942468159859464,0.1756697408871322,0.1756697408871322,0.7246376811594203,0.4830917874396135,0.04391743522178305,0.021958717610891524,0.1976284584980237,2.4813350900307425,10.452349582784365,11.133069828722004,40.88713219148002,5.2481335090030745,23.407992973210366,2.920509442248573,3.4694773825208607,24.38281275,1.169616,5.6721442652525296e-6,6.73,0.5288569178164727,0.021420607830763,0.04114965158291391,0.56,NA
RC2_0132,YRB,132,T05P,2021-10-21,Yakima,Little Naches at Nile,Fall,NA,10,Fall,4,4,1311.284,11.59490013,1144.499023,1028.1392,1.2276,1.2276,383.8644,0.0055638,0.05,0,0.05,78.14,0,0.73,0.04,0.02,0.18,1.4189,0.4091,0.2785,0,0.8758,0,4.9534,9.9812,51.3773,9.8441,0.25247148429917055,0.11490472430690335,46.74573,-120.76808,78018214,67263,6989,9.624123623,0.093379008,0.241468965,9.801013662,-0.233583076,457.9112662,0.405803485,-0.355548896,1.284028917,0.467298864,0.018791647,0.016128474,0.407529723,482.6409919,4538,1826,574,381,756,78,8,202,338,91,139,79,20,9,17,8,2,1,9,104,247,532,2105,283,957,163,147,40.23799030409872,12.648743940061703,8.395769061260468,16.659321286910533,1.7188188629352137,0.17628911414720141,4.4513001322168355,7.448215072719259,2.005288673424416,3.0630233583076247,1.7408550022036138,0.4407227853680035,0.1983252534156016,0.37461436756280303,0.17628911414720141,0.044072278536800354,0.022036139268400177,0.1983252534156016,2.2917584839136182,5.442926399294843,11.723226090788893,46.386073159982374,6.23622741295725,21.088585279858968,3.5918907007492287,3.239312472454826,70.18474928,9.045408,2.356407106259398e-5,7.5,0.7627047485657139,0.0225949351850517,0.08663355992510423,0.77,NA
RC2_0133,YRB,133,T42,2021-10-21,Yakima,Naches River Craig Road 2,Fall,NA,10,Fall,4,6,1314.7796,11.64489937,1346.25,1028.5995,10.44,10.44,2465.9001,0.00603894,0.86,0.01,0.06,70.8,0.25,0.96,0.14,0.03,0.5,1.5408,0.7453,0.3026,4e-4,1.0333,0.0016,6.424,16.0442,41.3047,6.5142,0.388459130031949,0.17679536904820764,46.9875,-121.09861,78017687,68209,6821,9.999853394,0.09958725,0.247323122,9.621089224,-0.087137891,445.5677855,0.404505953,-0.350202508,1.275810464,0.466449281,0.0186222,0.016077071,0.384992987,469.0765587,4315,1663,526,363,727,69,8,212,358,100,145,79,16,7,22,6,3,1,10,96,217,517,2028,248,933,141,135,38.53997682502897,12.190034762456548,8.412514484356896,16.848203939745076,1.5990730011587486,0.1853997682502897,4.913093858632676,8.296639629200463,2.317497103128621,3.360370799536501,1.830822711471611,0.3707995365005794,0.16222479721900346,0.5098493626882966,0.13904982618771727,0.06952491309385864,0.023174971031286212,0.2317497103128621,2.2247972190034764,5.028968713789108,11.981460023174971,46.99884125144844,5.74739281575898,21.622247972190035,3.267670915411356,3.1286210892236386,34.00556188,1.180944,4.789099120438821e-7,9.07,0.5722310440279417,0.0251925894456745,0.06237924409009109,0.92,NA
RC2_0134,YRB,134,T03,2021-10-21,Yakima,Yakima at Union Gap,Fall,NA,10,Fall,4,7,1030.176,11.06999969,257.7569885,674.3999,0.3294,0.3294,8977.0689,8.4745e-4,0.93,0.05,0.08,41.44,3.48,0.78,0.2,0.24,1.45,20.511,1.3432,0.3254,0.0113,1.0067,0.0028,19.5435,19.0051,35.0875,5.1981,0.661078420076701,0.30086975491515394,46.53429376,-120.4672855,78018211,71861,6648,10.80941637,0.089485748,0.242142301,9.522495756,-0.248089983,445.6286626,0.391192957,-0.308162061,1.270438464,0.475857368,0.021810595,0.015019889,0.468449931,465.3308174,4712,1971,538,394,790,78,8,166,380,66,144,97,23,6,26,11,3,1,10,80,290,780,2006,388,861,171,136,41.82937181663837,11.417657045840407,8.3616298811545,16.765704584040748,1.6553480475382003,0.1697792869269949,3.5229202037351444,8.064516129032258,1.400679117147708,3.0560271646859083,2.058573853989813,0.48811544991511036,0.1273344651952462,0.5517826825127334,0.23344651952461798,0.0636672325976231,0.021222410865874362,0.21222410865874364,1.697792869269949,6.154499151103565,16.553480475382003,42.57215619694397,8.234295415959252,18.272495755517827,3.6290322580645165,2.886247877758913,123.0115139,41.9136,4.668962716772732e-6,10.23,0.8630946142112079,0.0273018633543372,0.16213187446900357,1.31,2.13
RC2_0135,YRB,135,T02,2021-10-21,Yakima,Yakima at Mabton,Fall,NA,10,Fall,4,7,904.5658,11.14989948,260.2550049,503.1249,53.6166,53.6166,13461.462,4.0288e-4,0.7,0.05,0.07,32.51,9.84,0.93,0.58,0.21,1.42,19.2646,1.3932,0.355,0.0108,0.9292,0.0022,17.873,18.2332,33.1702,5.6788,0.783804333261876,0.35672472506752695,46.23124238,-119.9994858,78018972,75090,7185,10.45093946,0.089139393,0.236813784,9.650811843,-0.332760267,452.9483631,0.393181784,-0.285221726,1.268034744,0.487942198,0.022420157,0.016372138,0.447821101,471.6792625,5235,2113,619,499,838,88,8,143,407,87,180,166,22,11,27,14,3,1,9,127,330,879,2036,449,1059,196,159,40.36294173829991,11.824259789875835,9.531996179560648,16.00764087870105,1.6809933142311366,0.15281757402101243,2.731614135625597,7.774594078319007,1.66189111747851,3.4383954154727796,3.170964660936008,0.42024832855778416,0.21012416427889208,0.5157593123209169,0.26743075453677173,0.05730659025787965,0.019102196752626553,0.17191977077363896,2.425978987583572,6.303724928366762,16.79083094555874,38.89207258834766,8.57688634192932,20.229226361031518,3.7440305635148046,3.037249283667622,173.611085,59.472,4.4179450939281335e-6,11.8,0.9407704214474308,0.03044065534840563,0.23406504050056143,1.46,6.62
RC2_0136,YRB,136,T07,2021-10-21,Yakima,Yakima at Kiona,Fall,NA,10,Fall,4,7,879.9867,11.61989975,1055.297974,486.4767,8.6454,8.6454,14144.7249,0.00171943,0.7,0.05,0.06,30.94,11.42,0.89,0.57,0.21,1.47,20.0267,1.4353,0.3616,0.0113,0.9191,0.0025,18.198,17.846800000000002,32.61,5.6001,0.8001971394727153,0.3641854126913259,46.25346748,-119.4780794,78018963,72751,7112,10.22933071,0.092056874,0.240224398,9.957983193,-0.186592819,468.2501458,0.399882306,-0.295162081,1.265719034,0.478095776,0.021205869,0.01443442,0.473945409,484.8604653,5236,2209,596,416,841,93,8,119,405,108,183,164,22,10,28,18,3,1,12,135,253,836,2190,463,975,215,169,42.188693659281896,11.382734912146677,7.944996180290298,16.061879297173416,1.7761650114591292,0.15278838808250572,2.272727272727273,7.734912146676852,2.0626432391138274,3.4950343773873183,3.132161955691368,0.42016806722689076,0.19098548510313218,0.53475935828877,0.3437738731856379,0.05729564553093965,0.019098548510313215,0.2291825821237586,2.578304048892284,4.831932773109244,15.966386554621847,41.82582123758594,8.842627960275019,18.621084797555383,4.106187929717342,3.2276546982429335,193.1990095,62.8704,4.44479482241468e-6,12.07,0.9921900128818056,0.03101571575373426,0.2516405411579845,1.68,6.88
RC2_0137,YRB,137,T06,2021-10-28,Yakima,American River,Fall,NA,10,Fall,4,3,1463.5289,11.6548996,1110.344971,1032.4096,11.9232,11.9232,206.2035,0.01734268,0.16,0.04,0.06,65.64,0,1.32,0.09,0.01,0.19,0.6106,0.2634,0.2271,0,1.1919,0,8.7143,6.0392,63.6134,12.4812,0.3704772293507617,0.16861145336354538,46.97761606,-121.168696,78017752,76437,7108,10.75365785,0.080939033,0.2146886,9.213545982,-0.752692626,452.2787972,0.390026657,-0.411711717,1.328864853,0.469124953,0.016686082,0.017233129,0.395552955,480.0667384,4828,1738,556,414,1033,76,12,187,320,121,174,109,22,11,27,15,2,1,10,73,332,512,2276,258,1088,143,146,35.9983429991715,11.516155758077879,8.574979287489644,21.396023198011598,1.5741507870753937,0.24855012427506215,3.873239436619718,6.628003314001657,2.5062137531068767,3.6039768019884013,2.2576636288318146,0.4556752278376139,0.22783761391880694,0.5592377796188898,0.3106876553438277,0.041425020712510356,0.020712510356255178,0.2071251035625518,1.512013256006628,6.876553438276719,10.604805302402651,47.14167357083679,5.343827671913836,22.535211267605636,2.9618889809444906,3.024026512013256,22.14555934,2.608272,1.264901905156799e-5,7.6,0.5288569178164727,0.02275209538775964,0.03969708547692536,0.87,0.16
RC2_0138,YRB,138,T05P,2021-10-28,Yakima,Little Naches at Nile,Fall,NA,10,Fall,4,4,1311.284,11.59490013,1144.499023,1028.1392,1.2276,1.2276,383.8644,0.0055638,0.05,0,0.05,78.14,0,0.73,0.04,0.02,0.18,1.4189,0.4091,0.2785,0,0.8758,0,4.9534,9.9812,51.3773,9.8441,0.25247148429917055,0.11490472430690335,46.74573,-120.76808,78018214,72687,7251,10.02441043,0.110673816,0.267177335,10.80701754,0.29686576,472.6145322,0.415946369,-0.277282259,1.219610209,0.473581579,0.01572607,0.014584086,0.47567909,500.1424412,5073,2042,631,491,746,78,6,136,497,101,162,98,24,11,22,14,2,1,11,112,208,486,2510,382,957,230,188,40.252316183717724,12.438399369209542,9.678691109796965,14.705302582298444,1.537551744529864,0.11827321111768185,2.6808594520007887,9.796964320914645,1.9909323871476443,3.1933767001774096,1.9317957815888034,0.4730928444707274,0.21683422038241673,0.43366844076483346,0.27597082594125766,0.03942440370589395,0.019712201852946976,0.21683422038241673,2.2077666075300613,4.100137985412971,9.580130100532228,49.47762665089691,7.530061107825745,18.864577173270256,4.533806426177804,3.705893948354031,67.91614508,11.8944,3.098594191073723e-5,8.03,0.7627047485657139,0.02344043622638043,0.0869703113865003,1.52,0.15
